DATETIME,MAC,RSSI
"2018-03-16 17:05:52.753","98:9E:63:42:70:FD",-101
"2018-03-16 17:05:52.753","98:9E:63:42:70:FD",-101
"2018-03-16 17:05:52.756","C2:57:36:E6:71:6E",-73
"2018-03-16 17:05:52.784","C2:57:36:E6:71:6E",-73
"2018-03-16 17:05:52.787","75:44:E0:01:85:F0",-81
"2018-03-16 17:05:52.790","75:44:E0:01:85:F0",-81
"2018-03-16 17:05:52.811","C1:96:24:5B:EB:97",-67
"2018-03-16 17:05:52.816","C1:96:24:5B:EB:97",-67
"2018-03-16 17:05:52.816","E9:0D:4A:6D:31:59",-68
"2018-03-16 17:05:52.820","E9:0D:4A:6D:31:59",-68
"2018-03-16 17:05:52.826","75:44:E0:01:85:F0",-84
"2018-03-16 17:05:52.828","75:44:E0:01:85:F0",-83
"2018-03-16 17:05:52.830","F1:4E:55:EA:ED:A4",-68
"2018-03-16 17:05:52.834","F1:4E:55:EA:ED:A4",-68
"2018-03-16 17:05:52.835","1D:35:DA:3F:51:F6",-65
"2018-03-16 17:05:52.838","FD:99:D9:69:5D:BC",-72
"2018-03-16 17:05:52.840","FD:99:D9:69:5D:BC",-71
"2018-03-16 17:05:53.051","1D:35:DA:3F:51:F6",-58
"2018-03-16 17:05:53.051","75:44:E0:01:85:F0",-88
"2018-03-16 17:05:53.057","75:44:E0:01:85:F0",-87
"2018-03-16 17:05:53.060","46:B4:1F:46:95:66",-87
"2018-03-16 17:05:53.064","46:B4:1F:46:95:66",-86
"2018-03-16 17:05:53.076","EC:8F:47:27:6C:DE",-66
"2018-03-16 17:05:53.078","EC:8F:47:27:6C:DE",-66
"2018-03-16 17:05:53.080","75:44:E0:01:85:F0",-87
"2018-03-16 17:05:53.084","75:44:E0:01:85:F0",-87
"2018-03-16 17:05:53.085","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:53.091","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:53.093","61:B8:47:F5:59:8C",-103
"2018-03-16 17:05:53.102","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:53.110","D9:86:6F:AF:E8:90",-66
